Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
IND,bangalore,31:30.0,30.1,0,5.8,8,0,31:30.0,20.22012934,19.82465289,0.395476451
IND,bangalore,31:30.0,31,5,5.7,11,7,31:30.0,22.3583224,22.44546027,-0.087137871
IND,bangalore,31:30.0,60.8,17,6,20,18,31:30.0,25.16133433,25.93783423,-0.776499898
IND,bangalore,31:30.0,181.6,30,18.8,60,31,31:30.0,28.34300651,29.24581867,-0.902812155
IND,bangalore,31:30.0,543.7,47,70.7,166,53,31:30.0,32.43599157,32.55721185,-0.121220288
IND,bangalore,31:30.0,1091.8,57,146.2,318,58,46:30.0,34.66696933,33.6315117,1.035457625
IND,bangalore,16:30.0,1061.3,56,145.4,312,54,16:30.0,34.22061203,33.32460356,0.896008466
IND,bangalore,16:30.0,516.4,40,71.8,165,41,16:30.0,30.8151306,31.38317213,-0.568041528
IND,bangalore,01:30.0,501.6,35,63.1,141,36,16:30.0,29.49268228,29.59136484,-0.098682562
IND,bangalore,16:30.0,366.7,32,46.5,121,30,16:30.0,28.84947858,28.76946456,0.080014026
IND,bangalore,31:30.0,255.4,27,27.3,80,31,31:30.0,27.78981826,28.30663624,-0.516817986
IND,bangalore,31:30.0,351.8,32,46.6,115,34,31:30.0,29.11718788,29.31778375,-0.200595871
IND,bangalore,01:30.1,414.4,34,51.4,133,33,01:30.0,29.42970148,29.64915424,-0.219452756
IND,bangalore,16:30.0,426.6,33,54.8,137,29,16:30.0,29.22831965,29.85175008,-0.623430428
IND,bangalore,31:30.0,385.8,31,53.4,124,24,16:30.0,28.50265523,29.53211161,-1.029456379
IND,bangalore,16:30.0,398.8,30,57.9,122,19,16:30.0,28.11193339,29.18828699,-1.0763536
IND,bangalore,16:30.0,202.6,18,29,69,10,16:30.0,25.07342525,26.0608742,-0.987448946
IND,bangalore,46:30.0,83.8,10,9.4,27,10,16:30.0,23.27257296,24.11532297,-0.842750006
IND,bangalore,16:30.0,23.6,3,3.2,9,1,16:30.0,21.44140822,22.15643383,-0.715025608
IND,bangalore,31:30.0,16,0,1.6,3,0,31:30.0,18.17547703,17.99263084,0.182846184
IND,bangalore,31:30.0,0.8,0,1.2,1,0,31:30.0,16.61033848,16.63879806,-0.028459582
IND,bangalore,31:30.0,4.6,0,0.2,1,0,31:30.0,15.86505272,15.8561342,0.00891852
IND,bangalore,31:30.0,2.2,0,0.3,1,0,31:30.0,16.46901513,16.23460806,0.234407072
IND,bangalore,31:30.0,0,0,0,0,0,31:30.0,17.25105231,16.92737682,0.323675491
IND,bangalore,31:30.0,13.1,0,5.7,6,0,31:30.0,18.27486126,17.64581665,0.629044608
IND,bangalore,31:30.0,10,0,1.4,4,6,31:30.0,19.74566464,19.43542292,0.310241725
IND,bangalore,31:30.0,40.8,8,4.6,15,19,31:30.0,22.37975926,21.73788548,0.641873781
IND,bangalore,31:30.0,112.6,21,14.6,40,30,31:30.0,25.22400436,24.9557579,0.268246461
IND,bangalore,31:30.0,375,35,40.7,100,43,31:30.0,28.03521673,27.87636741,0.158849313
IND,bangalore,31:30.0,1211.6,52,123.1,282,54,31:30.0,31.72903902,31.21422649,0.514812532
IND,bangalore,46:30.0,1607.7,58,173.6,369,59,01:30.0,33.28963343,32.8170577,0.472575727
IND,bangalore,16:30.0,1382.1,54,165,340,56,16:30.0,32.52302472,32.61764787,-0.094623149
IND,bangalore,16:30.0,613.1,38,79.2,185,44,16:31.3,29.07154334,30.6129195,-1.541376157
IND,bangalore,16:30.0,438.8,33,59.7,129,39,16:30.0,28.01021699,28.98585895,-0.975641965
IND,bangalore,31:30.0,485.6,34,59.2,139,35,46:30.0,28.19525018,27.12939938,1.065850801
IND,bangalore,31:30.0,633.9,37,70.7,165,39,31:30.0,28.86585018,27.24136553,1.624484642
IND,bangalore,46:30.0,674.7,38,76.8,183,42,46:30.0,29.17214602,28.08090155,1.091244465
IND,bangalore,16:30.0,618.7,36,70.5,167,40,16:30.0,28.97602457,28.52803853,0.447986039
IND,bangalore,16:30.0,387.5,27,44.4,113,31,16:30.0,27.00161389,29.08937873,-2.087764847
IND,bangalore,16:30.0,91.7,17,11.8,36,20,16:30.0,25.02964482,29.68514619,-4.65550137
IND,bangalore,16:30.0,30.5,11,3.1,15,14,16:30.0,23.53725036,29.07069512,-5.533444758
IND,bangalore,16:30.0,9.9,3,0.8,6,8,16:30.0,21.5653466,25.88738526,-4.32203866
IND,bangalore,31:30.0,8.8,0,1,4,8,16:30.0,20.01340868,22.73937338,-2.725964701
IND,bangalore,31:30.0,6.2,0,0.8,3,1,16:30.0,18.50915005,19.6373342,-1.128184149
IND,bangalore,31:30.0,7.5,0,1.9,4,0,31:30.0,18.14203815,18.20624042,-0.064202273
IND,bangalore,31:30.0,21.4,0,1.6,5,0,31:30.0,17.95744437,17.42851523,0.528929142
IND,bangalore,31:30.0,8.2,0,6.3,3,0,31:30.0,18.71164937,17.17381153,1.537837841
IND,bangalore,31:30.0,44.3,0,4.9,8,0,31:30.0,20.10553493,17.39581655,2.709718387
IND,bangalore,31:30.0,131,5,18.3,31,0,31:30.0,22.09660631,17.66749019,4.429116128
IND,bangalore,31:30.0,331,11,27.8,63,0,31:30.0,23.70950441,18.29024728,5.41925713
IND,bangalore,31:30.0,219.1,14,25.6,50,7,31:30.0,24.78381124,20.08471954,4.699091699
IND,bangalore,31:30.0,408.7,23,51.5,87,17,31:30.0,26.8924157,22.45110832,4.441307381
IND,bangalore,31:30.0,299.8,31,36.9,70,28,31:30.0,27.86245676,24.95065663,2.911800128
IND,bangalore,31:30.0,852.2,46,86,175,39,31:30.0,31.18518116,27.7300683,3.455112863
IND,bangalore,31:30.0,1423.1,58,153,334,53,31:30.0,33.76085844,30.87752655,2.883331887
IND,bangalore,46:30.0,1752.1,62,212,446,61,31:30.0,34.84672253,32.48918875,2.357533778
IND,bangalore,16:00.0,1478.1,58,183.3,393,59,16:30.0,34.05701753,32.40514031,1.651877219
IND,bangalore,16:30.0,637.3,41,79.2,188,42,16:30.0,30.61936641,30.76603521,-0.146668794
IND,bangalore,16:30.0,489.6,37,63,151,36,01:30.0,29.5321778,29.21860714,0.31357066
IND,bangalore,16:30.0,435.4,34,58.9,136,33,16:30.0,28.82740326,28.0057711,0.821632159
IND,bangalore,31:30.0,442.9,35,55.5,121,33,31:30.0,29.4396268,27.80412961,1.635497188
IND,bangalore,31:30.0,568.3,37,66.7,156,37,31:30.0,30.07228341,28.93754617,1.134737241
IND,bangalore,01:30.0,528.3,36,60.3,146,37,16:30.0,29.73611614,29.26189717,0.474218971
IND,bangalore,16:30.0,439.8,32,50.7,124,33,16:30.0,29.13247684,29.84217838,-0.709701546
IND,bangalore,16:30.0,195.7,26,26.7,69,28,16:30.0,27.81594643,30.61853066,-2.802584229
IND,bangalore,16:30.0,216.2,22,23.6,65,23,16:30.0,26.73094422,30.256101,-3.525156779
IND,bangalore,16:30.0,65.9,11,6.6,24,13,16:30.0,24.14750402,27.05330654,-2.905802518
IND,bangalore,16:30.0,14,2,1,7,3,16:30.0,21.44409297,22.56716853,-1.123075564
IND,bangalore,31:30.0,24.9,0,5.1,8,0,31:30.0,18.74860839,18.34070791,0.407900477
IND,bangalore,31:30.0,9.6,0,3.1,3,0,31:30.0,17.4776117,17.16452403,0.313087673
IND,bangalore,31:30.0,6,0,4.8,4,0,31:30.0,16.74179916,16.40572141,0.336077755
IND,bangalore,31:30.0,14.1,0,4.5,6,0,31:30.0,17.08275728,16.56503536,0.517721925
IND,bangalore,31:30.0,0.5,0,0.6,1,0,31:30.0,17.61281746,17.00606709,0.606750369
IND,bangalore,31:30.0,19.9,0,3.4,7,0,31:30.0,18.74757076,17.5608405,1.186730264
IND,bangalore,31:30.0,95.7,0,9.3,21,0,31:30.0,20.75426095,19.32395973,1.430301222
IND,bangalore,31:30.0,32,8,4.1,11,8,31:30.0,22.95362816,21.68846977,1.265158386
IND,bangalore,31:30.0,78.8,19,10,21,21,31:30.0,25.58250462,24.89245882,0.690045798
IND,bangalore,31:30.0,240.1,32,28.7,75,34,31:30.0,28.62232222,27.93506976,0.687252455
IND,bangalore,31:30.0,582.8,49,79.1,166,50,31:30.0,32.41522203,31.34849265,1.066729379
IND,bangalore,46:30.0,1084.8,57,138,281,59,31:30.0,34.10472479,32.55469319,1.550031594
IND,bangalore,16:30.0,1068.1,54,133.6,291,57,16:30.0,33.57960275,32.35386195,1.225740799
IND,bangalore,16:30.0,644.4,39,86.8,183,41,16:00.0,30.24611478,30.37306715,-0.126952372
IND,bangalore,16:30.0,496.7,35,59.5,145,36,16:30.0,29.21917608,28.90780227,0.311373808
IND,bangalore,16:30.0,426.4,31,47.4,125,32,16:30.0,28.38208375,27.78738564,0.594698105
IND,bangalore,31:30.0,344,31,41,103,31,31:30.0,28.42012848,27.40562653,1.014501946
IND,bangalore,31:30.0,439.7,33,47.1,131,35,31:30.0,29.10485691,28.19090771,0.9139492
IND,bangalore,16:30.0,433.6,34,51.6,130,34,01:30.0,29.25002253,28.37640634,0.873616194
IND,bangalore,16:30.0,343.6,30,38.3,110,31,16:30.0,28.41373922,28.54979009,-0.136050872
IND,bangalore,16:30.0,248.9,26,34.9,87,27,46:30.0,27.46223601,28.98193941,-1.519703398
IND,bangalore,16:30.0,167.6,20,20.2,63,24,16:30.0,26.04943108,28.73462603,-2.685194945
IND,bangalore,16:30.0,53.9,9,7.9,22,13,16:30.0,23.21718094,25.7084956,-2.491314651
IND,bangalore,16:30.0,43.6,3,6.3,12,3,16:30.0,21.36456986,21.92702376,-0.562453903
IND,bangalore,31:30.0,28.6,0,4.3,11,0,31:30.0,18.42784987,18.02193768,0.405912196
IND,bangalore,31:30.0,8.3,0,1.3,4,0,31:30.0,17.18546572,16.88281216,0.302653559
IND,bangalore,31:30.0,0,0,0,0,0,31:30.0,16.22341729,16.04028755,0.183129746
IND,bangalore,31:30.0,5.3,0,0.6,2,0,31:30.0,17.01739446,16.51390635,0.503488111
IND,bangalore,31:30.0,9,0,8.2,5,0,31:30.0,17.5986216,16.93888448,0.659737123
IND,bangalore,31:30.0,21.9,0,2.8,6,0,31:30.0,18.38536973,17.47663739,0.908732342
IND,bangalore,31:30.0,44.8,0,5.8,12,2,31:30.0,20.67469224,19.42493995,1.249752282
IND,bangalore,31:30.0,99.7,11,12.8,25,13,31:30.0,23.16594189,21.6662847,1.499657194
IND,bangalore,31:30.0,171,19,18.9,43,23,31:30.0,24.91939769,24.29873177,0.620665918
IND,bangalore,31:30.0,250.1,26,32.7,70,30,31:30.0,26.69408375,26.31464387,0.379439876
IND,bangalore,31:30.0,402.5,35,51.8,115,41,31:30.0,28.50249214,27.94813957,0.554352567
IND,bangalore,46:30.0,620.3,37,73.8,182,45,31:30.0,29.05516309,28.39054694,0.664616152
IND,bangalore,16:30.0,546.3,34,64.9,157,43,16:30.0,28.51393191,27.9992107,0.514721213
IND,bangalore,16:30.0,376.7,25,42.3,102,32,16:30.0,26.43630311,26.70237965,-0.266076547
IND,bangalore,01:30.0,277.2,22,30.5,76,27,01:30.0,25.7948245,26.09020214,-0.295377644
IND,bangalore,16:30.0,260,20,23.9,74,24,31:30.0,25.45355264,25.8918599,-0.438307257
IND,bangalore,31:30.0,221.6,22,24,62,28,31:30.0,26.07727508,26.32902691,-0.251751824
IND,bangalore,31:30.0,280.3,24,32.5,95,29,46:30.0,26.59501388,26.84365111,-0.248637231
IND,bangalore,16:30.0,275.9,23,27.3,80,28,01:30.0,26.41592125,26.73548418,-0.319562929
IND,bangalore,16:30.0,156.9,19,17.4,46,23,16:30.0,25.52526845,25.83815431,-0.312885868
IND,bangalore,16:30.0,76.1,13,7.9,30,15,16:30.0,24.31671332,24.42327899,-0.106565671
IND,bangalore,16:30.0,35.8,8,4.3,15,9,16:30.0,22.90938701,23.00018657,-0.090799561
IND,bangalore,16:30.0,45.5,3,4.6,18,4,16:30.0,21.43965539,21.40481122,0.034844163
IND,bangalore,31:30.0,36.6,0,5,14,0,31:30.0,18.85709141,18.56106881,0.296022598
IND,bangalore,31:30.0,33.7,0,3.5,9,0,31:30.0,18.02569479,17.53582647,0.489868317
IND,bangalore,31:30.0,5.4,0,3.5,5,0,31:30.0,16.98354493,16.76034675,0.223198187
IND,bangalore,31:30.0,0,0,0,0,0,31:30.0,16.59949935,16.32613747,0.273361881
IND,bangalore,31:30.0,4.4,0,1,3,0,31:30.0,17.17807781,16.72527263,0.452805184
IND,bangalore,31:30.0,15.9,0,1.5,6,0,31:30.0,18.40967295,17.82566477,0.584008178
IND,bangalore,31:30.0,56.8,0,7.1,15,0,31:30.6,19.9218809,18.77747899,1.144401903
IND,bangalore,31:30.0,102.5,6,11.9,23,10,31:30.0,22.18393136,20.8891406,1.29479076
IND,bangalore,31:30.0,159.3,16,17.3,45,24,31:30.0,24.50626344,23.39785423,1.108409216
IND,bangalore,31:30.0,208,26,21.5,67,37,31:30.0,26.93788643,26.62799848,0.309887951
IND,bangalore,31:30.0,375.2,35,42.7,108,46,31:30.0,29.08976243,29.48659711,-0.396834682
IND,bangalore,31:30.0,784.8,49,101.4,228,61,31:30.0,32.06030859,32.19533079,-0.135022199
IND,bangalore,46:30.0,1210.9,55,146.5,316,69,31:30.0,33.4095414,32.95651919,0.453022209
IND,bangalore,16:30.0,1026.8,51,125,279,66,16:30.0,32.7119174,32.50908929,0.202828114
IND,bangalore,01:30.0,756.2,39,87.4,217,50,16:30.0,29.86838095,30.37452253,-0.506141584
IND,bangalore,01:30.0,689.6,38,78.4,182,48,16:30.0,29.60019803,29.6970933,-0.096895267
IND,bangalore,16:30.0,692.5,36,80.2,185,46,01:30.0,29.30028032,29.59225559,-0.291975275
IND,bangalore,46:30.0,545.2,35,66,166,47,31:30.0,29.04551409,30.01224447,-0.96673038
IND,bangalore,31:30.0,535.9,36,64.6,163,50,46:30.0,29.38851283,30.46615561,-1.07764278
IND,bangalore,16:30.0,469.1,35,59.6,142,48,16:30.0,29.24439725,30.34359183,-1.099194578
IND,bangalore,16:30.0,308.4,29,35.7,96,39,16:30.0,27.93256342,28.86350349,-0.930940075
IND,bangalore,16:30.0,137.3,20,16.1,51,29,16:30.0,26.07542844,26.89413666,-0.818708219
IND,bangalore,16:30.0,79.1,14,7.8,31,23,16:30.0,24.72527096,25.30127552,-0.576004561
IND,bangalore,16:30.0,74,8,8.5,22,13,16:30.0,22.73550004,23.13703843,-0.401538388
IND,bangalore,31:30.0,28.1,0,3.2,9,5,16:30.0,19.25353193,19.0768428,0.176689137
IND,bangalore,31:30.0,14.4,0,3.4,6,0,31:30.0,18.4556298,17.84395973,0.611670071
IND,bangalore,31:30.0,7.5,0,1.3,3,0,31:30.0,17.09215405,16.7925548,0.299599242
IND,bangalore,31:30.0,2.7,0,0.1,1,0,31:30.0,16.40017613,16.13587602,0.264300106
IND,bangalore,31:30.0,4.2,0,3.7,2,0,31:30.0,16.84310323,16.46256647,0.38053676
IND,bangalore,31:30.0,2.9,0,0.1,1,0,31:30.0,18.18023092,17.45726066,0.72297026
IND,bangalore,31:30.0,28.1,0,3.8,8,0,31:30.0,19.26550659,18.20563698,1.059869609
IND,bangalore,31:30.0,109.3,2,10.6,20,10,31:30.0,21.26947959,20.30411384,0.965365753
IND,bangalore,31:30.0,146.7,12,19,37,24,31:30.0,23.75180473,22.86192046,0.889884276
IND,bangalore,31:30.0,129.7,21,13.9,35,34,31:30.0,26.00315527,26.26535055,-0.262195275
IND,bangalore,31:30.0,275.5,30,27.5,78,46,31:30.0,27.99234294,29.09978777,-1.107444834
IND,bangalore,31:30.0,433.4,43,57.9,127,63,31:30.0,30.71434946,31.96125417,-1.246904709
IND,bangalore,31:30.0,765.6,51,100.2,219,71,31:30.0,32.37535497,32.73130838,-0.355953407
IND,bangalore,16:30.0,802.2,49,111.2,232,67,16:30.0,32.15962748,32.4997391,-0.340111623
IND,bangalore,16:30.0,513.1,38,66.7,146,49,16:30.0,29.92001819,30.50824358,-0.58822539
IND,bangalore,31:30.0,352,31,41,114,43,16:30.0,28.12065058,28.1987022,-0.078051626
IND,bangalore,16:30.0,380.5,31,44.7,110,38,16:30.0,28.12788729,27.94977629,0.178110999
IND,bangalore,31:30.0,352.4,31,40.6,102,33,31:30.0,28.22501159,27.20473798,1.020273613
IND,bangalore,31:30.0,478.7,35,60.3,135,38,31:30.0,29.27809229,28.03391214,1.244180155
IND,bangalore,16:30.0,445.9,34,60,126,38,16:30.0,29.23695192,28.20616695,1.030784976
IND,bangalore,16:30.0,322.9,28,41.1,112,35,31:30.0,27.97889832,28.20414172,-0.225243408
IND,bangalore,16:30.0,216.9,23,21.7,66,34,31:30.0,26.74544251,28.2238388,-1.478396285
IND,bangalore,16:30.0,116.5,17,11.9,45,31,16:30.0,25.52036039,27.76974001,-2.249379627
IND,bangalore,16:30.0,43.2,9,5.4,14,20,16:30.0,23.30550896,25.27734863,-1.971839677
IND,bangalore,16:30.0,41.5,2,5.2,13,6,16:30.0,21.20404962,21.83264942,-0.628599802
IND,bangalore,31:30.0,27.1,0,2.4,9,0,31:30.0,18.51550547,18.00142082,0.51408465
IND,bangalore,31:30.0,13.7,0,2.7,5,0,31:30.0,16.89005463,16.73478145,0.155273183
IND,bangalore,31:30.0,3.6,0,2.7,2,0,31:30.0,16.27687028,15.99443759,0.282432696
IND,bangalore,31:30.0,6.3,0,7,3,0,31:30.0,16.7420057,16.28118379,0.460821909
IND,bangalore,31:30.0,20.2,0,4.9,7,0,31:30.0,17.69131705,17.09837813,0.59293892
IND,bangalore,31:30.0,12.9,0,6,9,0,31:30.0,18.62970986,17.75744071,0.872269145
IND,bangalore,31:30.0,40,0,4.8,9,2,31:30.0,20.32830271,19.62568018,0.702622531
IND,bangalore,31:30.0,48.8,7,7.4,16,13,31:30.0,22.78942809,22.27800592,0.51142217
IND,bangalore,31:30.0,49.1,18,8.8,18,27,31:30.0,25.29497123,25.770923,-0.475951768
IND,bangalore,31:30.0,175.8,31,21.3,58,42,31:30.0,28.19720983,28.76176363,-0.564553805
IND,bangalore,31:30.0,741.6,53,98.7,213,62,31:30.0,32.83769288,31.91656326,0.921129622
IND,bangalore,46:30.0,1156.3,58,152.3,303,73,31:30.0,34.19987868,33.37743527,0.822443411
IND,bangalore,16:30.0,1046.1,54,134.4,301,69,16:30.0,33.46960543,33.03250421,0.437101214
IND,bangalore,16:30.0,549.2,41,83.7,178,50,16:30.0,30.52472366,31.03369593,-0.508972268
IND,bangalore,16:30.0,508.2,36,65.1,150,45,16:30.0,29.5138439,29.61539749,-0.101553588
IND,bangalore,16:30.0,418.1,30,49.6,131,41,16:30.0,28.11781854,28.52317416,-0.405355616
IND,bangalore,31:30.0,361.6,31,36.8,106,37,31:30.0,28.50736526,28.09554965,0.411815605
IND,bangalore,31:30.0,410.2,34,51.5,135,41,31:30.0,29.12855404,29.04965951,0.07889453
IND,bangalore,01:30.0,426.2,33,54.5,141,41,16:30.0,28.98011509,29.30495652,-0.32484143
IND,bangalore,16:30.0,294.2,29,38.8,99,40,31:30.0,28.21594702,29.6102997,-1.394352676
IND,bangalore,16:30.0,198.8,24,24.1,73,40,31:30.0,26.74052329,29.52364007,-2.783116787
IND,bangalore,16:30.0,183.6,19,21.4,61,39,16:30.0,25.91499225,29.18052725,-3.265535002
IND,bangalore,16:30.0,69,10,7.5,23,26,16:30.0,23.2260131,25.90923609,-2.683222998
IND,bangalore,01:30.0,48.2,7,5.5,17,26,16:30.0,22.57465048,24.92044583,-2.345795349
IND,bangalore,16:30.0,34.8,1,2.8,8,8,16:30.0,20.78603445,21.88103364,-1.094999185
IND,bangalore,31:30.0,18,0,2.2,6,0,31:30.0,18.12094567,17.74693174,0.374013927
IND,bangalore,31:30.0,0,0,0,0,0,31:30.0,16.76364308,16.7214259,0.042217179
IND,bangalore,31:30.0,0.9,0,1.7,1,0,31:30.0,16.47320086,16.27826689,0.194933965
IND,bangalore,31:30.0,9.4,0,3.6,3,0,31:30.0,17.16385475,16.5518568,0.611997954
IND,bangalore,31:30.0,3.2,0,0.3,1,0,31:30.0,17.93546055,17.19247086,0.742989691
IND,bangalore,31:30.0,49.7,0,6.8,10,0,31:30.0,19.60629685,17.86469563,1.74160122
IND,bangalore,31:30.0,164.1,6,16.9,35,1,31:30.0,22.0342693,19.63169633,2.402572975
IND,bangalore,31:30.0,297.8,19,28.4,65,12,31:30.0,24.91400818,21.95144422,2.962563964
IND,bangalore,31:30.0,480,30,41.5,87,26,31:30.0,27.33624099,25.10643582,2.229805171
IND,bangalore,31:30.0,919.2,43,78.1,165,43,31:30.0,30.2318922,28.34660355,1.885288649
IND,bangalore,31:30.0,1613.6,54,137.9,274,62,31:30.0,32.61347379,31.62822346,0.985250327
IND,bangalore,01:30.0,1965.7,59,166.4,339,70,31:30.0,33.5822341,32.8464343,0.735799798
IND,bangalore,16:30.0,1750.4,56,158.9,315,68,16:30.0,33.09769484,32.93196447,0.165730369
IND,bangalore,16:31.3,1004.6,44,112,218,51,16:30.0,30.71222079,30.94193932,-0.229718534
IND,bangalore,16:30.0,736.8,39,82.9,174,48,16:30.0,29.73038737,29.38888243,0.341504945
IND,bangalore,01:30.0,764.7,38,81.1,174,48,16:30.0,29.43620064,29.0128867,0.423313949
IND,bangalore,46:30.0,553.2,35,63.5,150,42,16:30.0,28.75846267,27.62600349,1.132459181
IND,bangalore,31:30.0,711.6,39,79.2,199,38,31:30.0,29.80133835,27.58898972,2.21234863
IND,bangalore,46:30.0,826.1,42,98.3,221,43,31:30.0,30.34363288,28.28287964,2.060753232
IND,bangalore,16:30.0,776.5,40,92.4,205,45,31:30.0,30.03973978,28.66969484,1.370044935
IND,bangalore,16:30.0,486.7,31,54,142,46,46:30.0,28.04644052,29.0944904,-1.04804987
IND,bangalore,16:30.0,170.6,20,20.6,61,47,46:30.0,25.80125473,29.49318604,-3.69193131
IND,bangalore,16:30.0,114.8,14,13,29,44,16:30.0,24.64332219,29.04750444,-4.404182254
IND,bangalore,16:30.0,87.1,8,8.1,21,29,16:30.0,22.88468407,25.95286656,-3.06818249
IND,bangalore,01:30.0,82.9,6,8.1,17,29,16:30.0,22.23290105,24.87019767,-2.637296621
IND,bangalore,16:30.0,56.6,1,7.7,18,9,16:30.0,20.80260603,21.80886482,-1.006258786
IND,bangalore,31:30.0,44.3,0,7.7,16,0,31:30.0,18.59867093,17.80870936,0.789961567
IND,bangalore,31:30.0,12,0,1.7,4,0,31:30.0,17.1973793,16.72862418,0.468755124
IND,bangalore,31:30.0,7.4,0,2.8,3,0,31:30.0,16.92797677,16.31585879,0.612117985
IND,bangalore,31:30.0,5.9,0,6.2,3,0,31:30.0,17.69609717,16.61510461,1.080992566
IND,bangalore,31:30.0,16.6,0,2.7,6,0,31:30.0,18.82084926,17.09583306,1.725016195
IND,bangalore,31:30.0,102.4,0,17.5,29,0,31:30.0,20.4460002,17.86001918,2.585981013
IND,bangalore,31:30.0,170.5,7,19.6,43,0,31:30.0,22.60047938,19.54592845,3.054550938
IND,bangalore,31:30.0,240.8,17,28,64,6,31:30.0,24.90269249,21.83755389,3.065138604
IND,bangalore,31:30.0,269.9,28,30.9,71,22,31:30.0,27.31949167,25.04182412,2.277667543
IND,bangalore,31:30.0,435.7,39,55,119,37,31:30.0,29.95745511,28.09851935,1.858935752
IND,bangalore,31:30.0,823.4,53,107.8,219,56,31:30.0,32.9849048,31.32773475,1.657170049
IND,bangalore,31:30.0,1388.1,61,163.4,354,67,31:30.0,34.75927686,32.75143613,2.007840725
IND,bangalore,16:30.0,1303.8,59,159.9,336,66,16:30.0,34.36972126,32.66753346,1.702187796
IND,bangalore,16:30.0,742.6,42,99,217,48,16:30.0,30.57842886,30.78771094,-0.20928208
IND,bangalore,01:30.0,533.5,36,67.7,153,44,16:30.0,29.32856801,28.95922047,0.369347541
IND,bangalore,46:30.0,512.5,35,63.4,153,44,16:30.0,29.04723685,28.62265793,0.424578921
IND,bangalore,16:30.0,485.8,33,60.2,146,40,16:30.0,28.74158082,28.08014343,0.661437396
IND,bangalore,31:30.0,435.2,33,45.6,128,36,31:30.0,28.85421429,27.7701523,1.08406199
IND,bangalore,31:30.0,571.9,37,61.2,150,42,31:30.0,29.84593039,28.85695219,0.988978197
IND,bangalore,16:30.0,550.7,37,62.8,146,43,31:30.0,29.8769778,29.15375409,0.723223708
IND,bangalore,16:30.0,427.9,33,54.8,128,45,31:30.0,29.0082859,29.65676496,-0.648479061
IND,bangalore,16:30.0,330.1,28,35.5,100,46,46:30.0,27.96354296,30.4828294,-2.519286441
IND,bangalore,16:30.0,226.8,23,27.7,77,42,16:30.0,26.98588877,30.21675681,-3.230868033
IND,bangalore,16:30.0,62.4,13,7.3,24,28,16:30.0,24.33384947,26.91949559,-2.585646123
IND,bangalore,46:30.0,52.9,7,5.2,23,28,16:30.0,22.86672291,24.63843806,-1.771715147
IND,bangalore,16:30.0,61.2,3,4.9,18,8,16:30.0,21.7049705,22.52530057,-0.820330074
IND,bangalore,31:30.0,39.9,0,5.6,13,0,31:30.0,18.86806968,18.1656823,0.702387372
IND,bangalore,31:30.0,9.3,0,7.5,4,0,31:30.0,17.27163876,16.99225436,0.279384404
IND,bangalore,31:30.0,0,0,0,0,0,31:30.0,16.5109332,16.26215233,0.248780871
IND,bangalore,31:30.0,3.9,0,0.3,1,0,31:30.0,16.94769283,16.40691609,0.540776733
IND,bangalore,31:30.0,6.1,0,2.3,3,0,31:30.0,17.51256864,16.89384221,0.618726427
IND,bangalore,31:30.0,22.8,0,4,8,0,31:30.0,18.77653755,17.73354504,1.042992508
IND,bangalore,31:30.0,43.1,0,7.2,14,0,31:30.0,20.46712015,19.36043353,1.10668662
IND,bangalore,31:30.0,86.6,8,8.8,20,5,31:30.0,23.16655811,21.83864424,1.327913867
IND,bangalore,31:30.0,125.7,21,13.9,40,19,31:30.0,25.98471024,25.04426625,0.940443984
IND,bangalore,31:30.0,392,34,38.6,98,35,31:30.0,28.95421169,28.00897015,0.945241543
IND,bangalore,31:30.0,794.4,50,92.9,201,54,31:30.0,32.77714437,31.34386893,1.43327544
IND,bangalore,31:30.0,1283.1,59,155,324,66,31:30.0,34.6374832,32.60025771,2.037225485
IND,bangalore,16:30.0,1223.4,57,155.5,329,64,16:30.0,34.11522889,32.28121414,1.834014754
IND,bangalore,16:00.0,700,41,88,217,48,16:30.0,30.53231639,30.23969884,0.292617551
IND,bangalore,16:30.0,501.3,36,63.8,155,44,16:30.0,29.35284252,28.75921544,0.593627078
IND,bangalore,31:30.0,475.2,33,55.9,144,44,16:30.0,28.65002335,27.8354603,0.814563051
IND,bangalore,16:30.0,445.5,32,51.2,134,39,16:30.0,28.43627017,27.60436779,0.831902383
IND,bangalore,31:30.0,403.9,31,43.6,122,36,31:30.0,28.40764858,27.34922803,1.058420549
IND,bangalore,31:30.0,373.1,35,45,122,40,31:30.0,29.2623092,28.15740397,1.104905232
IND,bangalore,01:30.0,436.1,34,49.1,128,41,46:30.0,29.2093299,28.4195813,0.789748591
IND,bangalore,16:30.0,388.1,31,44,124,42,31:30.0,28.6152137,28.54428524,0.070928467
IND,bangalore,46:30.0,247.5,27,32.8,75,44,46:30.0,27.48753183,29.0471251,-1.559593274
IND,bangalore,16:30.0,270.3,24,39,88,41,16:30.0,26.85589554,28.61254774,-1.756652202
IND,bangalore,16:30.0,83.1,13,10.7,34,29,16:30.0,24.09414129,25.84673182,-1.752590528
IND,bangalore,31:30.0,44.4,5,6.5,17,29,16:30.0,22.08360436,22.87191236,-0.788308
IND,bangalore,16:30.0,65.4,3,6,25,7,16:30.0,21.44669325,21.9731865,-0.526493251
